2	18779113	18779114	.	.	.	CG	Co59	cobalt concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
2	18779113	18779114	.	.	.	CG	Co59	cobalt concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
2	18779113	18779114	.	.	.	CG	Co59	cobalt concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18779471	18779730	259	1
2	18779113	18779114	.	.	.	CG	Co59	cobalt concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18779471	18779730	259	1
2	18779113	18779114	.	.	.	CG	K39	potassium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
2	18779113	18779114	.	.	.	CG	K39	potassium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
2	18779113	18779114	.	.	.	CG	K39	potassium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18779471	18779730	259	1
2	18779113	18779114	.	.	.	CG	K39	potassium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18779471	18779730	259	1
2	18779113	18779114	.	.	.	CG	Na23	sodium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
2	18779113	18779114	.	.	.	CG	Na23	sodium concentration	AT2G45560	2	18778034	18780448	AT2G45560	Exon	Promoter	SRX7780573;SRX2528906;SRX2528909;SRX3041699;SRX9770823;SRX2528905;SRX1204325;SRX3041698;SRX9770821;SRX9770822;SRX3041697;SRX111005;SRX7442790;SRX7442793;SRX2528910;SRX8861330;SRX4916684;SRX111011;SRX9770824;SRX111010;SRX4916680;SRX6785001;SRX6784996;SRX7442791;SRX391986;SRX111007;SRX1204335;SRX2000806;SRX111008;SRX6785002;SRX6785003;SRX391987;SRX6785006;SRX6785004;SRX111009;SRX6785007;SRX391968;SRX391988;SRX4916683;SRX391967;SRX6785008;SRX1096548;SRX6785020;SRX4916679;SRX391970;SRX2000807;SRX1098137;SRX391989;SRX5413168;SRX391964;SRX9770864;SRX2528908;SRX5413160;SRX391959;SRX391972;SRX391969;SRX391990;SRX111004;SRX2528907;SRX9770862;SRX5413169;SRX391960;SRX895336;SRX8840343;SRX8840342;SRX10771698;SRX1096550;SRX2528906;SRX895220;SRX6785005;SRX1096549;SRX8861326;SRX8861327;SRX8861328;SRX3348147;SRX277582;SRX895323;SRX895364;ERX3444803;ERX3444801;ERX3444805;ERX3444804;ERX3444802;ERX3444797;SRX6784996;SRX391989;SRX391988;SRX111004;SRX391987;SRX6785008;SRX1204335;SRX6785003;SRX111011;SRX111008;SRX111007;SRX6785001;SRX6785007;SRX6785006;SRX6785002;SRX6785004;SRX111005;ERX3444760;SRX391964;SRX111009;SRX3040869;SRX4382145;SRX6785005;SRX6785020;ERX3444762;SRX9770823;SRX1096548;SRX9770808;SRX391994;SRX9770824;SRX3041698;SRX9132137;SRX8840343;SRX9132136;SRX9770822;SRX9770821;SRX391971;SRX8840342;SRX8843252;SRX4916680;SRX391972;SRX3041699;SRX8861326;SRX8861325;SRX8861298;SRX10771698;SRX3006644;SRX8861327;SRX8861324;SRX8861295;SRX8861328;SRX8861299;SRX8861322;SRX8861288;SRX8861297;SRX2000806;SRX3006646;SRX8861323;SRX8861331;SRX8861329;SRX9770806;SRX7780573;SRX7780572;SRX7780581;SRX7780574;SRX7780565;SRX4101263;SRX7780580	2	18778242	18779266	1024	1
